UTC	LocalTime	zapf(wted)	zapf(bwted)	Furby	Beam	Tstamp	Injector.snr	Injector.dm	Injector.width	Injector.prob	Heimdall.snr	Heimdall.dm	Heimdall.width	Heimdall.prob	Online.snr	Online.dm	Online.width	Online.prob	Offline.snr	Offline.dm	Offline.width	Offline.prob	Unnamed Furby_file	Actual.dm	Actual.width	Actual.snr
2019-03-12-12:21:45	19-03-12_22:21:45	0	0	furby_9113	266	344.617155175	14.0130808488	4083.89247697	43.7717638942	1.0	11.323	4161.41	41.94304	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-12:21:45_B266_S1054382.dada	4118.481	46.2	13.87	
2019-03-12-12:47:37	19-03-12_22:47:37	0	0	furby_7736	103	405.907351982	15.4009648714	2741.4905933	4.81801655003	1.0	11.0772	2727.49	5.24288	1.0	11.07719994	2727.49	5.24288	1.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-12:47:37_B103_S1240539.dada	2912.593	785.73	15.01	
2019-03-12-13:07:17	19-03-12_23:07:17	0	0	furby_9204	31	215.256189813	17.6685214543	202.658594199	13.9509573963	1.0	15.5924	205.111	10.48576	1.0	15.5923996	205.111	10.48576	0.9639095	14.2	202.941	12.695	1.0	nan	FURBY_2019-03-12-13:07:17_B031_S657043.dada	222.896	1178.593	18.79	
2019-03-12-13:07:17	19-03-12_23:07:17	0	0	furby_7718	305	32.203712332	16.1246807081	4146.07681893	6.20434555623	1.0	10.4174	4161.41	5.24288	1.0	10.41740036	4161.41	5.24288	0.96986262	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-13:07:17_B305_S101013.dada	3916.101	785.729	15.17	
2019-03-12-14:21:01	19-03-13_00:21:01	0	0	furby_9150	96	109.853981727	13.2059598364	2988.37246542	52.4513885127	1.0	11.6706	2910.84	41.94304	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-14:21:01_B096_S337219.dada	2856.275	69.136	11.96	
2019-03-12-14:21:01	19-03-13_00:21:01	0	0	furby_4496	150	215.112099058	14.1888498868	1794.36487021	15.6691265106	1.0	11.2024	1785.05	10.48576	1.0	11.20240021	1785.05	10.48576	0.78143242	10.26	1745.999	27.343	1.0	nan	FURBY_2019-03-12-14:21:01_B150_S657653.dada	1797.309	13.762	12.02	
2019-03-12-14:33:21	19-03-13_00:33:21	0	0	furby_6438	95	202.547794748	41.0638371607	1629.2425775	3.50110177555	1.0	29.7774	1618.08	5.24288	1.0	29.77739906	1618.08	5.24288	0.96896232	15.88	1630.012	18.554	1.0	nan	FURBY_2019-03-12-14:33:21_B095_S619201.dada	1630.346	4.26	31.62	
2019-03-12-14:33:21	19-03-13_00:33:21	0	0	furby_6125	266	188.273196268	35.8728680083	4287.23902822	6.60598951744	1.0	27.5996	4298.72	10.48576	1.0	27.59959984	4298.72	10.48576	0.96164577	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-14:33:21_B266_S577392.dada	4289.447	6.226	30.98	
2019-03-12-14:40:33	19-03-13_00:40:33	0	0	furby_6808	87	298.359904214	25.0806798176	2960.97602828	15.2495640732	1.0	18.3295	2958.56	20.97152	1.0	18.3295002	2958.56	20.97152	0.95602658	11.65	2911.915	41.015	1.0	nan	FURBY_2019-03-12-14:40:33_B087_S912475.dada	2967.599	13.762	19.33	
2019-03-12-14:47:21	19-03-13_00:47:21	0	0	furby_6699	58	155.380846239	38.1585711341	1938.93518337	11.9226421405	1.0	29.9996	1937.03	10.48576	1.0	0.0	0.0	0.0	0.0	20.14	1933.776	27.343	1.0	nan	FURBY_2019-03-12-14:47:21_B058_S475463.dada	1932.68	13.762	34.59	
2019-03-12-15:08:49	19-03-13_01:08:49	0	0	furby_9055	122	199.928279364	45.5245496198	4957.60038384	70.8165968664	1.0	34.3809	4934.55	83.88608	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:08:49_B122_S613403.dada	4971.583	69.136	38.69	
2019-03-12-15:08:49	19-03-13_01:08:49	0	0	furby_9144	341	272.14515238	26.4829339774	4416.96535873	68.5873379099	1.0	19.8739	4513.21	83.88608	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:08:49_B341_S833435.dada	4414.39	69.136	20.53	
2019-03-12-15:22:33	19-03-13_01:22:33	0	0	furby_5587	324	167.459033874	10.0814391865	189.502445479	11.290762581	1.0	10.3435	177.682	10.48576	1.0	10.34350014	177.682	10.48576	0.84062519	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:22:33_B324_S511169.dada	190.606	13.762	10.88	
2019-03-12-15:31:05	19-03-13_01:31:05	0	0	furby_4063	237	181.532158778	18.5258778677	776.405416421	8.2112050801	1.0	13.3499	779.306	10.48576	1.0	13.34990025	779.306	10.48576	0.95461423	12.25	771.713	12.695	1.0	nan	FURBY_2019-03-12-15:31:05_B237_S554504.dada	785.236	9.174	14.9	
2019-03-12-15:46:17	19-03-13_01:46:17	0	0	furby_9954	279	171.330799404	9.07438114764	4020.77655404	15.1625731033	1.0	9.59932	4028.46	10.48576	1.0	9.59932041	4028.46	10.48576	0.67245866	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:46:17_B279_S525512.dada	4019.305	9.174	10.59	
2019-03-12-16:37:17	19-03-13_02:37:17	0	0	furby_9817	101	98.279572409	17.4827657471	2869.99424945	81.0602613117	1.0	12.1569	2982.71	83.88608	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-16:37:17_B101_S301818.dada	2961.984	69.136	15.63	
2019-03-12-16:37:17	19-03-13_02:37:17	0	0	furby_4129	223	209.073960885	24.7529317116	120.452591187	4.522699395	1.0	17.9413	122.423	5.24288	1.0	17.94129944	122.423	5.24288	0.99685281	15.84	120.253	5.859	1.0	nan	FURBY_2019-03-12-16:37:17_B223_S638122.dada	121.556	4.26	18.3	
2019-03-12-16:46:13	19-03-13_02:46:13	0	0	furby_6359	68	223.593986563	42.6365690436	1878.15024259	14.3879367285	1.0	36.8986	1874.77	20.97152	1.0	36.89860153	1874.77	20.97152	0.97271288	27.86	1871.516	27.343	1.0	nan	FURBY_2019-03-12-16:46:13_B068_S683593.dada	1879.622	13.762	39.13	
2019-03-12-16:46:13	19-03-13_02:46:13	0	0	furby_6479	301	160.375835123	38.5144865417	1962.11576365	8.84993538115	1.0	26.9379	1968.92	10.48576	1.0	26.93790054	1968.92	10.48576	0.97699178	19.49	1966.751	27.343	1.0	nan	FURBY_2019-03-12-16:46:13_B301_S490722.dada	1969.843	9.174	31.3	
2019-03-12-17:54:57	19-03-13_03:54:57	0	0	furby_5989	214	204.406881178	45.0583182124	4131.41826845	7.91651521437	1.0	35.5803	4127.76	10.48576	1.0	35.58029938	4127.76	10.48576	0.97930425	12.33	4149.455	41.015	1.0	nan	FURBY_2019-03-12-17:54:57_B214_S626525.dada	4128.107	9.174	35.68	
2019-03-12-18:02:41	19-03-13_04:02:41	0	0	furby_4356	122	193.114074732	38.390367429	1322.64245977	10.676897715	1.0	28.4301	1306.92	10.48576	1.0	28.43009949	1306.92	10.48576	0.97615706	23.84	1323.192	18.554	1.0	nan	FURBY_2019-03-12-18:02:41_B122_S590209.dada	1317.859	13.762	30.39	
2019-03-12-18:16:17	19-03-13_04:16:17	0	0	furby_6699	20	470.780846239	38.1585711341	1938.93518337	11.9226421405	1.0	29.2419	1937.03	10.48576	1.0	29.24189949	1937.03	10.48576	0.92658476	21.84	1945.708	27.343	1.0	nan	FURBY_2019-03-12-18:16:17_B020_S1437988.dada	1943.719	13.762	31.88	
2019-03-12-18:16:17	19-03-13_04:16:17	0	0	furby_4314	287	397.902520308	15.1171465685	1838.67456163	2.49519945219	1.0	11.599	1844.38	2.62144	1.0	11.59899998	1844.38	2.62144	0.98045269	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-18:16:17_B287_S1215515.dada	1840.146	2.949	14.5	
2019-03-12-18:50:05	19-03-13_04:50:05	0	0	furby_5098	165	155.627785884	41.0946070603	4034.716593	6.48855701022	1.0	33.4491	4028.46	10.48576	1.0	33.44910049	4028.46	10.48576	0.91263613	10.57	4038.223	41.015	1.0	nan	FURBY_2019-03-12-18:50:05_B165_S477600.dada	4035.82	6.226	35.37	
2019-03-12-19:00:41	19-03-13_05:00:41	0	0	furby_9943	69	341.571143363	19.9733050145	1983.81906332	30.3536680595	1.0	15.2463	1985.05	20.97152	1.0	15.24629974	1985.05	20.97152	0.72954221	13.29	1981.796	41.015	1.0	nan	FURBY_2019-03-12-19:00:41_B069_S1043701.dada	1968.365	30.8	16.43	
2019-03-12-19:09:53	19-03-13_05:09:53	0	0	furby_9866	276	168.513314285	27.9837914682	400.993615098	2.96704320061	1.0	21.9326	400.978	2.62144	1.0	0.0	0.0	0.0	0.0	15.75	397.724	3.906	1.0	nan	FURBY_2019-03-12-19:09:53_B276_S514526.dada	400.626	2.949	21.85	
2019-03-12-19:19:49	19-03-13_05:19:49	0	0	furby_7200	221	342.02812688	29.1912749352	795.056299662	13.4993688695	1.0	24.314	806.155	10.48576	1.0	24.31399918	806.155	10.48576	0.94605842	20.52	787.714	12.695	1.0	nan	FURBY_2019-03-12-19:19:49_B221_S1044311.dada	800.944	13.762	26.16	
2019-03-12-19:27:37	19-03-13_05:27:37	0	0	furby_6297	14	254.135996299	10.0568836406	3534.15331444	5.5842725819	1.0	8.03647	3537.67	5.24288	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-19:27:37_B014_S777893.dada	3471.6	785.728	9.49	
2019-03-12-19:27:37	19-03-13_05:27:37	0	0	furby_9333	32	61.9381541625	39.284660762	1211.25504187	85.1325480777	1.0	31.7826	1306.92	83.88608	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-19:27:37_B032_S189819.dada	1232.597	103.541	32.68	
2019-03-12-19:57:17	19-03-13_05:57:17	0	0	furby_7167	301	119.832895599	41.3258909262	3085.9133657	7.52391646445	1.0	30.7088	3081.29	10.48576	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-19:57:17_B301_S367736.dada	3086.649	9.174	34.05	
2019-03-13-01:40:25	19-03-13_11:40:25	0	0	furby_4963	179	628.356472867	26.2344726576	4364.59868324	6.08765677132	1.0	16.5041	4369.07	5.24288	1.0	16.5041008	4369.07	5.24288	0.91330201	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-01:40:25_B179_S1920471.dada	4362.759	6.226	20.57	
2019-03-13-02:07:57	19-03-13_12:07:57	0	0	furby_7215	308	65.1292356372	13.161256134	4953.1768223	13.4518281842	1.0	10.1725	4974.74	10.48576	1.0	10.17249966	4974.74	10.48576	0.69857032	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-02:07:57_B308_S202026.dada	4747.854	1178.593	13.42	
2019-03-13-10:11:33	19-03-13_20:11:33	0	0	furby_6579	2	320.008097124	35.4985068579	4588.37677445	8.16678078006	1.0	25.8056	4587.06	10.48576	1.0	25.80559921	4587.06	10.48576	0.97071359	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-10:11:33_B002_S979614.dada	4588.009	9.174	27.55	
2019-03-13-10:20:53	19-03-13_20:20:53	0	0	furby_7945	325	134.9677615	12.6840899742	2462.04626661	4.67850804121	1.0	10.5891	2453.67	5.24288	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-10:20:53_B325_S413513.dada	2458.735	4.26	11.51	
2019-03-13-10:39:57	19-03-13_20:39:57	0	0	furby_9579	198	71.4681714333	47.3763069574	2922.73325579	53.2703025982	1.0	31.0681	2910.84	41.94304	1.0	31.06809998	2910.84	41.94304	0.94929764	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-10:39:57_B198_S220031.dada	2911.326	69.136	38.13	
2019-03-13-10:39:57	19-03-13_20:39:57	0	0	furby_9451	312	24.3855941729	35.1979238088	66.6389463155	0.565124897553	1.0	25.9881	65.6223	0.65536	1.0	25.98810005	65.6223	0.65536	0.98350963	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-10:39:57_B312_S74462.dada	67.375	0.655	28.87	
2019-03-13-10:43:37	19-03-13_20:43:37	0	0	furby_5000	180	287.138326856	17.8576000968	4448.53909168	6.60863721664	1.0	12.0548	4440.56	5.24288	1.0	12.05480003	4440.56	5.24288	0.9714947	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-10:43:37_B180_S879211.dada	4447.067	9.174	14.88	
2019-03-13-10:59:41	19-03-13_20:59:41	0	0	furby_9487	15	335.340244775	44.1761002914	739.000948087	25.8295977246	1.0	33.5808	759.709	20.97152	1.0	33.5807991	759.709	20.97152	0.98859988	30.86	756.455	27.343	1.0	nan	FURBY_2019-03-13-10:59:41_B015_S1023864.dada	757.031	30.8	37.4	
2019-03-13-11:39:29	19-03-13_21:39:29	0	0	furby_4340	27	184.349945118	8.67988133671	2544.46186845	3.16660579982	1.0	8.20179	2534.89	5.24288	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-11:39:29_B027_S564270.dada	2547.038	2.949	9.53	
2019-03-13-11:39:29	19-03-13_21:39:29	0	0	furby_5583	305	139.607744999	11.9092700017	3664.83910265	15.080702981	1.0	7.64889	3654.48	10.48576	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-11:39:29_B305_S428466.dada	3656.376	13.762	10.12	
2019-03-13-11:47:09	19-03-13_21:47:09	0	0	furby_7723	350	56.3364380018	35.4956405312	2144.36025785	16.0459748615	1.0	29.9794	2118.94	20.97152	1.0	29.97940063	2118.94	20.97152	0.85829892	22.61	2142.805	27.343	1.0	nan	FURBY_2019-03-13-11:47:09_B350_S173339.dada	2152.456	13.762	32.75	
2019-03-13-12:05:05	19-03-13_22:05:05	0	0	furby_7684	341	157.716278908	34.436180139	2700.1961242	4.76357518997	1.0	24.3444	2705.39	5.24288	1.0	24.34440041	2705.39	5.24288	1.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-12:05:05_B341_S483093.dada	2702.404	4.26	27.19	
2019-03-13-12:59:05	19-03-13_22:59:05	0	0	furby_6345	33	201.820255762	34.5546134653	1756.63332016	13.8673837589	1.0	29.0844	1756.09	10.48576	1.0	29.08440018	1756.09	10.48576	0.92393916	20.61	1749.581	18.554	1.0	nan	FURBY_2019-03-13-12:59:05_B033_S617065.dada	1768.408	13.762	30.06	
2019-03-13-13:44:45	19-03-13_23:44:45	0	0	furby_9914	87	121.783603146	22.7974726671	4701.68182209	84.1713149857	1.0	17.1218	4662.11	83.88608	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-13:44:45_B087_S374755.dada	4702.786	69.136	19.08	
2019-03-13-13:44:45	19-03-13_23:44:45	0	0	furby_5674	155	27.321567145	22.648260663	1750.56708192	7.14549016117	1.0	21.9742	1756.09	10.48576	1.0	21.97419929	1756.09	10.48576	0.93366368	15.1	1769.107	18.554	1.0	nan	FURBY_2019-03-13-13:44:45_B155_S84533.dada	1753.879	9.174	22.67	
2019-03-13-13:44:45	19-03-13_23:44:45	0	0	furby_5945	317	240.839742852	43.6450992682	278.739485674	11.671424855	1.0	38.185	282.801	10.48576	1.0	38.18500137	282.801	10.48576	0.94708264	31.65	277.377	12.695	1.0	nan	FURBY_2019-03-13-13:44:45_B317_S735168.dada	279.843	13.762	36.23	
2019-03-13-14:03:41	19-03-14_00:03:41	0	0	furby_4035	63	249.266039531	29.4669926602	157.095449626	6.45111772101	1.0	24.0688	158.627	10.48576	1.0	24.06879997	158.627	10.48576	0.95520033	20.86	156.457	8.789	1.0	nan	FURBY_2019-03-13-14:03:41_B063_S760803.dada	159.671	9.174	22.73	
2019-03-13-14:03:41	19-03-14_00:03:41	0	0	furby_6679	148	87.8176923411	41.1934929379	380.741461369	6.72814076318	1.0	35.5962	393.452	10.48576	1.0	35.59619904	393.452	10.48576	0.9782463	29.18	377.181	8.789	1.0	nan	FURBY_2019-03-13-14:03:41_B148_S268249.dada	379.638	6.226	35.31	
2019-03-13-14:43:01	19-03-14_00:43:01	0	0	furby_5694	116	55.7738774603	48.7670684703	1046.00504243	4.98172465244	1.0	36.5052	1045.27	5.24288	1.0	36.50519943	1045.27	5.24288	0.96703287	26.23	1051.779	12.695	1.0	nan	FURBY_2019-03-13-14:43:01_B116_S170898.dada	1043.429	6.226	36.4	
2019-03-13-15:04:49	19-03-14_01:04:49	0	0	furby_6188	136	319.973739775	30.1000192918	3359.55831249	11.1539311533	1.0	27.8285	3369.39	10.48576	1.0	27.82850075	3369.39	10.48576	0.97588859	12.26	3293.456	27.343	1.0	nan	FURBY_2019-03-13-15:04:49_B136_S978698.dada	3366.918	13.762	26.99	
2019-03-13-15:19:17	19-03-14_01:19:17	0	0	furby_6424	83	360.262087618	22.8733581573	3413.45923725	14.7511398521	1.0	18.3127	3424.58	20.97152	1.0	18.31270027	3424.58	20.97152	0.90394407	10.12	3510.276	41.015	1.0	nan	FURBY_2019-03-13-15:19:17_B083_S1101684.dada	3427.442	13.762	19.21	
2019-03-13-15:19:17	19-03-14_01:19:17	0	0	furby_6659	187	216.535945963	26.4510492421	3996.96943239	5.93380114514	1.0	21.4818	3995.89	5.24288	1.0	21.48180008	3995.89	5.24288	0.99770372	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-15:19:17_B187_S663452.dada	4001.385	6.226	22.61	
2019-03-13-15:19:17	19-03-14_01:19:17	0	0	furby_9996	315	127.185854535	9.75503255149	2378.35091557	5.13989646211	1.0	7.24311	2355.77	20.97152	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-13-15:19:17_B315_S389709.dada	2371.728	2.949	7.89	
2019-03-12-06:11:41	19-03-12_16:11:41	0	0	furby_7158	125	18.1042457914	42.1456877627	3681.02585324	8.40364590584	1.0	33.2243	3684.28	10.48576	1.0	33.22430038	3684.28	10.48576	0.97749669	16.91	3672.348	41.015	1.0	nan	FURBY_2019-03-12-06:11:41_B125_S57678.dada	3675.874	9.174	35.77	
2019-03-12-07:07:21	19-03-12_17:07:21	0	0	furby_9979	50	255.888062575	26.775155463	55.2205321806	14.697140594	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-07:07:21_B050_S780944.dada	46.389	13.762	25.36	
2019-03-12-07:07:21	19-03-12_17:07:21	0	0	furby_5441	203	38.9372973175	33.7243225273	1677.80193564	6.71179797081	1.0	25.9473	1671.96	5.24288	1.0	25.94729996	1671.96	5.24288	1.0	17.65	1679.553	18.554	1.0	nan	FURBY_2019-03-12-07:07:21_B203_S119934.dada	1684.057	9.174	28.24	
2019-03-12-08:42:41	19-03-12_18:42:41	0	0	furby_9660	289	136.384008167	15.7080706409	73.9755463747	13.8292007306	1.0	10.5837	84.0885	10.48576	1.0	10.58370018	84.0885	10.48576	0.83794765	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-08:42:41_B289_S416259.dada	70.296	13.762	13.23	
2019-03-12-09:34:01	19-03-12_19:34:01	0	0	furby_5157	68	138.693881904	40.0019139348	953.467832277	15.0949625712	1.0	33.6886	961.697	10.48576	1.0	33.68859863	961.697	10.48576	0.92115411	26.96	957.358	18.554	1.0	nan	FURBY_2019-03-12-09:34:01_B068_S423889.dada	955.308	13.762	34.8	
2019-03-12-10:00:17	19-03-12_20:00:17	0	0	furby_6906	139	244.049202886	26.5074238085	3473.0618526	11.6295273691	1.0	18.5426	3480.67	10.48576	1.0	18.54260063	3480.67	10.48576	0.96018394	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-10:00:17_B139_S747070.dada	3467.174	13.762	20.97	
2019-03-12-10:54:13	19-03-12_20:54:13	0	0	furby_6921	216	310.164384123	37.2233919503	2015.08617576	3.64895461073	1.0	27.557	2017.72	5.24288	1.0	27.55699921	2017.72	5.24288	0.9038335	13.52	2023.144	18.554	1.0	nan	FURBY_2019-03-12-10:54:13_B216_S947876.dada	2014.35	4.26	31.31	
2019-03-12-11:01:41	19-03-12_21:01:41	0	0	furby_4786	166	647.854121533	16.8344693589	212.226113005	4.56482139888	1.0	14.4501	210.266	5.24288	1.0	14.45009995	210.266	5.24288	0.94359753	11.93	203.757	5.859	1.0	nan	FURBY_2019-03-12-11:01:41_B166_S1977234.dada	208.547	6.226	14.62	
2019-03-12-11:42:41	19-03-12_21:42:41	0	0	furby_9452	253	228.596499177	46.0500000361	16.194222222	1.74619300117	1.0	35.7195	13.79	2.62144	1.0	15.67399979	55.5133	10.48576	0.71261101	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-11:42:41_B253_S697631.dada	15.826	1.966	36.3	
2019-03-12-11:42:41	19-03-12_21:42:41	0	0	furby_4321	274	21.8794704231	11.3482329183	3333.04929056	4.84797859916	1.0	9.46281	3342.13	5.24288	1.0	9.46280956	3342.13	5.24288	0.91333628	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-11:42:41_B274_S68969.dada	3330.842	4.26	11.15	
2019-03-12-11:51:13	19-03-12_21:51:13	0	0	furby_6572	308	321.687352631	47.68006891	3296.58751456	10.0551634163	1.0	36.883	3315.09	10.48576	1.0	36.88299942	3315.09	10.48576	0.96126751	17.21	3240.241	41.015	1.0	nan	FURBY_2019-03-12-11:51:13_B308_S983886.dada	3293.644	9.174	38.95	
2019-03-12-12:07:05	19-03-12_22:07:05	0	0	furby_4841	118	259.199351117	24.3760654229	465.584895333	8.30653664528	1.0	21.6074	469.404	10.48576	1.0	21.60740089	469.404	10.48576	0.96980566	18.6	463.98	8.789	1.0	nan	FURBY_2019-03-12-12:07:05_B118_S791320.dada	469.265	9.174	21.38	
2019-03-12-12:07:05	19-03-12_22:07:05	0	0	furby_5192	332	271.145463194	43.6669306594	3490.36104371	7.12546542138	1.0	31.3994	3509.06	10.48576	1.0	31.39940071	3509.06	10.48576	0.93427229	11.3	3497.128	41.015	1.0	nan	FURBY_2019-03-12-12:07:05_B332_S829772.dada	3491.465	9.174	36.34	
2019-03-12-12:14:25	19-03-12_22:14:25	0	0	furby_7838	171	306.822990038	47.2307908676	3594.31810304	15.6275436938	1.0	36.2368	3595.61	20.97152	1.0	36.23680115	3595.61	20.97152	0.95314945	17.37	3611.882	41.015	1.0	nan	FURBY_2019-03-12-12:14:25_B171_S938720.dada	3600.205	13.762	38.02	
2019-03-12-12:31:37	19-03-12_22:31:37	0	0	furby_4591	65	101.336133335	14.4929215709	1683.18632317	5.25434032623	1.0	10.7324	1685.7	5.24288	1.0	10.73239994	1685.7	5.24288	0.98536244	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-12:31:37_B065_S310363.dada	1687.97	6.226	11.52	
2019-03-12-12:47:37	19-03-12_22:47:37	0	0	furby_4093	162	84.7775950161	16.0299037985	3341.72460963	4.39022395502	1.0	13.4698	3342.13	5.24288	1.0	13.4698	3342.13	5.24288	0.99850963	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-12:47:37_B162_S260925.dada	3340.253	4.26	15.31	
2019-03-12-14:21:01	19-03-13_00:21:01	0	0	furby_4968	182	94.1394302828	10.781844958	2593.10173811	3.89122041808	1.0	6.76065	2597.54	2.62144	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-14:21:01_B182_S289001.dada	2590.894	2.949	8.57	
2019-03-12-14:21:01	19-03-13_00:21:01	0	0	furby_9752	229	235.123033754	19.1735840127	1281.19952429	28.8536259839	1.0	17.4116	1285.56	41.94304	1.0	0.0	0.0	0.0	0.0	15.96	1297.492	27.343	1.0	nan	FURBY_2019-03-12-14:21:01_B229_S718383.dada	1280.096	30.8	16.8	
2019-03-12-14:40:33	19-03-13_00:40:33	0	0	furby_6782	78	244.457805707	30.8401494292	657.767014404	5.45186049451	1.0	23.25	656.813	5.24288	1.0	23.25	656.813	5.24288	0.99432952	18.59	654.643	12.695	1.0	nan	FURBY_2019-03-12-14:40:33_B078_S746460.dada	658.503	6.226	23.45	
2019-03-12-14:55:57	19-03-13_00:55:57	0	0	furby_9499	267	93.976968199	38.7019145018	4269.79070456	35.9908479266	1.0	22.6744	4263.98	20.97152	1.0	22.67440033	4263.98	20.97152	0.98589616	14.9	4176.114	41.015	1.0	nan	FURBY_2019-03-12-14:55:57_B267_S289611.dada	4266.479	30.8	30.68	
2019-03-12-15:16:01	19-03-13_01:16:01	0	0	furby_7580	217	95.5329290008	15.6794871308	772.842494333	4.14657982208	1.0	12.606	779.306	5.24288	1.0	12.60599995	779.306	5.24288	0.91481315	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:16:01_B217_S292053.dada	768.427	4.26	13.4	
2019-03-12-15:22:33	19-03-13_01:22:33	0	0	furby_6585	199	85.2072974867	10.6372840338	891.409590763	12.546128069	1.0	9.11668	899.413	20.97152	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:22:33_B199_S260620.dada	900.241	13.762	9.49	
2019-03-12-15:22:33	19-03-13_01:22:33	0	0	furby_7218	232	241.147380643	22.5071847543	3481.4912439	12.0703167549	1.0	18.6195	3480.67	10.48576	1.0	18.61949921	3480.67	10.48576	0.95125859	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:22:33_B232_S738220.dada	3492.898	13.762	19.63	
2019-03-12-15:46:17	19-03-13_01:46:17	0	0	furby_4596	14	235.337727168	33.5874779338	3988.72987584	11.1599039752	1.0	25.3187	3963.58	10.48576	1.0	25.31870079	3963.58	10.48576	0.94834649	13.31	3969.004	41.015	1.0	nan	FURBY_2019-03-12-15:46:17_B014_S720825.dada	3987.258	13.762	30.65	
2019-03-12-15:54:45	19-03-13_01:54:45	0	0	furby_7472	347	21.6701633014	18.1853287734	2450.93593514	4.11180304323	1.0	14.0108	2453.67	5.24288	1.0	14.01080036	2453.67	5.24288	1.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-15:54:45_B347_S67749.dada	2447.624	4.26	15.9	
2019-03-12-16:01:21	19-03-13_02:01:21	0	0	furby_4040	42	312.943114838	18.2895499349	2576.05760046	8.43235243485	1.0	16.3691	2576.49	10.48576	1.0	16.36910057	2576.49	10.48576	0.94868222	11.08	2538.523	27.343	1.0	nan	FURBY_2019-03-12-16:01:21_B042_S956726.dada	2577.162	9.174	17.2	
2019-03-12-16:15:41	19-03-13_02:15:41	0	0	furby_7901	27	59.6875043344	48.7816423476	57.8028587134	2.24262043949	1.0	39.7601	59.5457	2.62144	1.0	39.76010132	59.5457	2.62144	1.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-16:15:41_B027_S182189.dada	56.699	1.966	40.46	
2019-03-12-16:15:41	19-03-13_02:15:41	0	0	furby_5515	36	243.71038442	6.89745523277	4115.21285366	5.51628808576	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	FURBY_2019-03-12-16:15:41_B036_S746460.dada	4101.598	13.762	6.98	
2019-03-12-16:15:41	19-03-13_02:15:41	0	0	furby_9286	84	14.4039809751	27.9193706814	444.167946921	11.6233755008	1.0	25.2305	448.414	10.48576	1.0	25.23049927	448.414	10.48576	0.93862895	19.37	451.668	12.695	1.0	nan	FURBY_2019-03-12-16:15:41_B084_S44250.dada	451.895	13.762	24.72	
